"id","countyName","zipCode"
"88145","King and Queen"," 23110 "
"88146","Rensselaer"," 12057 "
"88147","Harnett"," 28323 "
"88148","Halifax"," 27874 "
"88149","Kent"," 49319 "
"88150","Lake"," 44092 "
"88151","Comal"," 78606 "
"88152","Smith"," 75707 "
"88153","Richmond"," 10310 "
"88154","Mercer"," 16145 "
"88155","Rockland"," 10968 "
"88156","Licking"," 43080 "
"88157","Knox"," 37919 "
"88158","Saint Lawrence"," 13642 "
"88159","Monroe"," 18347 "
"88160","Saratoga"," 12850 "
"88161","Lucas"," 43623 "
"88162","Lancaster"," 68532 "
"88163","Philadelphia"," 19150 "
"88164","Suffolk"," 11768 "
"88165","Sullivan"," 12779 "
"88166","Ulster"," 12758 "
"88167","Westchester"," 10710 "
"88168","Harris"," 77450 "
"88169","Guilford"," 27215 "
"88170","Sargent"," 58040 "
"88171","Kalamazoo"," 49002 "
"88172","Jefferson"," 43903 "
"88173","Terry"," 79316 "
"88174","Tarrant"," 75054 "
"88175","Lake of the Woods"," 56623 "
"88176","Holt"," 68713 "
"88177","Spartanburg"," 29306 "
"88178","Humphreys"," 37185 "
"88179","Taylor"," 79541 "
"88180","Isle of Wight"," 23424 "
"88181","Queens"," 11005 "
"88182","Kalkaska"," 49680 "
"88183","Knox"," 43050 "
"88184","Lycoming"," 17723 "
"88185","Le Sueur"," 56058 "
"88186","Jackson"," 38588 "
"88187","Colorado"," 78935 "
"88188","King and Queen"," 23126 "
"88189","Rensselaer"," 12061 "
"88190","Harnett"," 28326 "
"88191","Halifax"," 27890 "
"88192","Kent"," 49321 "
"88193","Lake"," 44094 "
"88194","Comal"," 78623 "
"88195","Smith"," 75708 "
"88196","Richmond"," 10312 "
"88197","Mercer"," 16146 "
"88198","Rockland"," 10970 "
"88199","Licking"," 43721 "
"88200","Knox"," 37920 "
"88201","Saint Lawrence"," 13646 "
"88202","Monroe"," 18350 "
"88203","Saratoga"," 12859 "
"88204","Philadelphia"," 19151 "
"88205","Suffolk"," 11769 "
"88206","Sullivan"," 12780 "
"88207","Westchester"," 10801 "
"88208","Harris"," 77477 "
"88209","Throckmorton"," 76483 "
"88210","Perkins"," 57638 "
"88211","Houston"," 37050 "
"88212","Collin"," 75002 "
"88213","Highland"," 24413 "
"88214","Guilford"," 27233 "
"88215","Sargent"," 58067 "
"88216","Kalamazoo"," 49004 "
"88217","Jefferson"," 43908 "
"88218","Terry"," 79345 "
"88219","Tarrant"," 76001 "
"88220","Lake of the Woods"," 56673 "
"88221","Holt"," 68725 "
"88222","Spartanburg"," 29307 "
"88223","Taylor"," 79561 "
"88224","Isle of Wight"," 23430 "
"88225","Queens"," 11040 "
"88226","Kalkaska"," 49690 "
"88227","Knox"," 43080 "
"88228","Lycoming"," 17728 "
"88229","Le Sueur"," 56063 "
"88230","Colorado"," 78940 "
"88231","King and Queen"," 23148 "
"88232","Rensselaer"," 12062 "
"88233","Harnett"," 28334 "
"88234","Kent"," 49325 "
"88235","Lake"," 44095 "
"88236","Comal"," 78666 "
"88237","Smith"," 75709 "
"88238","Richmond"," 10314 "
"88239","Mercer"," 16148 "
"88240","Rockland"," 10974 "
"88241","Licking"," 43739 "
"88242","Knox"," 37921 "
"88243","Saint Lawrence"," 13647 "
"88244","Monroe"," 18352 "
"88245","Saratoga"," 12863 "
"88246","Philadelphia"," 19152 "
"88247","Suffolk"," 11770 "
"88248","Sullivan"," 12783 "
"88249","Westchester"," 10803 "
"88250","Harris"," 77484 "
"88251","Throckmorton"," 76491 "
"88252","Houston"," 37051 "
"88253","Collin"," 75009 "
"88254","Highland"," 24433 "
"88255","Guilford"," 27235 "
"88256","Titus"," 75455 "
"88257","Putnam"," 10509 "
"88258","Greene"," 27828 "
"88259","Kalamazoo"," 49006 "
"88260","Jefferson"," 43910 "
"88261","Tarrant"," 76002 "
"88262","Lake of the Woods"," 56686 "
"88263","Holt"," 68734 "
"88264","Spartanburg"," 29316 "
"88265","Taylor"," 79562 "
"88266","Isle of Wight"," 23432 "
"88267","Queens"," 11101 "
"88268","Kalkaska"," 49738 "
"88269","Knox"," 43843 "
"88270","Lycoming"," 17737 "
"88271","Le Sueur"," 56069 "
"88272","Colorado"," 78943 "
"88273","King and Queen"," 23156 "
"88274","Rensselaer"," 12063 "
"88275","Harnett"," 28339 "
"88276","Kent"," 49326 "
"88277","Comal"," 78676 "
"88278","Smith"," 75750 "
"88279","Mercer"," 16150 "
"88280","Rockland"," 10976 "
"88281","Licking"," 43746 "
"88282","Knox"," 37922 "
"88283","Saint Lawrence"," 13648 "
"88284","Monroe"," 18353 "
"88285","Saratoga"," 12866 "
"88286","Philadelphia"," 19153 "
"88287","Suffolk"," 11772 "
"88288","Sullivan"," 12784 "
"88289","Westchester"," 10804 "
"88290","Harris"," 77489 "
"88291","Tom Green"," 76861 "
"88292","Rolette"," 58329 "
"88293","Jackson"," 49201 "
"88294","Jackson"," 45613 "
"88295","Lake"," 55601 "
"88296","Houston"," 37061 "
"88297","Collin"," 75013 "
"88298","Highland"," 24442 "
"88299","Guilford"," 27249 "
"88300","Titus"," 75487 "
"88301","Putnam"," 10512 "
"88302","Greene"," 27883 "
"88303","Kalamazoo"," 49007 "
"88304","Jefferson"," 43913 "
"88305","Tarrant"," 76005 "
"88306","Lake of the Woods"," 56711 "
"88307","Holt"," 68742 "
"88308","Spartanburg"," 29320 "
"88309","Taylor"," 79563 "
"88310","Isle of Wight"," 23487 "
"88311","Queens"," 11102 "
"88312","Lycoming"," 17739 "
"88313","Le Sueur"," 56071 "
"88314","Colorado"," 78950 "
"88315","King and Queen"," 23161 "
"88316","Rensselaer"," 12090 "
"88317","Harnett"," 28356 "
"88318","Kent"," 49330 "
"88319","Smith"," 75757 "
"88320","Mercer"," 16153 "
"88321","Rockland"," 10977 "
"88322","Licking"," 43822 "
"88323","Knox"," 37923 "
"88324","Saint Lawrence"," 13652 "
"88325","Monroe"," 18354 "
"88326","Saratoga"," 12871 "
"88327","Philadelphia"," 19154 "
"88328","Suffolk"," 11776 "
"88329","Sullivan"," 12785 "
"88330","Westchester"," 10805 "
"88331","Harris"," 77493 "
"88332","Tom Green"," 76901 "
"88333","Jackson"," 49202 "
"88334","Jackson"," 45621 "
"88335","Lake"," 55602 "
"88336","Travis"," 78610 "
"88337","Hitchcock"," 69001 "
"88338","Lehigh"," 18011 "
"88339","Houston"," 37175 "
"88340","Collin"," 75023 "
"88341","Highland"," 24458 "
"88342","Guilford"," 27260 "
"88343","Titus"," 75493 "
"88344","Putnam"," 10516 "
"88345","Greene"," 27888 "
"88346","Kalamazoo"," 49008 "
"88347","Jefferson"," 43917 "
"88348","Tarrant"," 76006 "
"88349","Lake of the Woods"," 56741 "
"88350","Holt"," 68763 "
"88351","Spartanburg"," 29322 "
"88352","Taylor"," 79566 "
"88353","Isle of Wight"," 23851 "
"88354","Queens"," 11103 "
"88355","Lycoming"," 17740 "
"88356","Le Sueur"," 56082 "
"88357","Colorado"," 78962 "
"88358","King and Queen"," 23177 "
"88359","Rensselaer"," 12094 "
"88360","Harnett"," 28390 "
"88361","Kent"," 49331 "
"88362","Smith"," 75762 "
"88363","Mercer"," 16154 "
"88364","Rockland"," 10980 "
"88365","Licking"," 43830 "
"88366","Knox"," 37924 "
"88367","Saint Lawrence"," 13654 "
"88368","Monroe"," 18355 "
"88369","Saratoga"," 12884 "
"88370","Suffolk"," 11777 "
"88371","Sullivan"," 12786 "
"88372","Harris"," 77494 "
"88373","Trinity"," 75845 "
"88374","Tom Green"," 76903 "
"88375","Richland"," 29016 "
"88376","Pennington"," 57701 "
"88377","Hickman"," 37025 "
"88378","Coleman"," 76834 "
"88379","Jackson"," 49203 "
"88380","Jackson"," 45640 "
"88381","Lake"," 55603 "
"88382","Travis"," 78612 "
"88383","Hitchcock"," 69040 "
"88384","Lehigh"," 18015 "
"88385","Houston"," 37181 "
"88386","Collin"," 75024 "
"88387","Highland"," 24465 "
"88388","Guilford"," 27262 "
"88389","Titus"," 75558 "
"88390","Putnam"," 10524 "
"88391","Greene"," 28538 "
"88392","Kalamazoo"," 49009 "
"88393","Jefferson"," 43926 "
"88394","Tarrant"," 76008 "
"88395","Holt"," 68777 "
"88396","Spartanburg"," 29323 "
"88397","Taylor"," 79601 "
"88398","Isle of Wight"," 23866 "
"88399","Queens"," 11104 "
"88400","Lycoming"," 17744 "
"88401","Le Sueur"," 56096 "
"88402","Rensselaer"," 12118 "
"88403","Kent"," 49333 "
"88404","Smith"," 75771 "
"88405","Mercer"," 16156 "
"88406","Rockland"," 10982 "
"88407","Knox"," 37931 "
"88408","Saint Lawrence"," 13658 "
"88409","Monroe"," 18360 "
"88410","Suffolk"," 11778 "
"88411","Sullivan"," 12787 "
"88412","Harris"," 77502 "
"88413","Trinity"," 75851 "
"88414","Tom Green"," 76904 "
"88415","Richland"," 29036 "
"88416","Pennington"," 57702 "
"88417","Hickman"," 37033 "
"88418","Tyler"," 75938 "
"88419","Coleman"," 76873 "
"88420","Henry"," 24054 "
"88421","Otsego"," 12043 "
"88422","Jackson"," 49224 "
"88423","Jackson"," 45656 "
"88424","Lake"," 55607 "
"88425","Travis"," 78613 "
"88426","Hitchcock"," 69043 "
"88427","Lehigh"," 18018 "
"88428","Collin"," 75025 "
"88429","Highland"," 24484 "
"88430","Guilford"," 27263 "
"88431","Titus"," 75686 "
"88432","Putnam"," 10537 "
"88433","Greene"," 28551 "
"88434","Kalamazoo"," 49012 "
"88435","Jefferson"," 43930 "
"88436","Tarrant"," 76010 "
"88437","Holt"," 68780 "
"88438","Spartanburg"," 29330 "
"88439","Taylor"," 79602 "
"88440","Isle of Wight"," 23898 "
"88441","Queens"," 11105 "
"88442","Lycoming"," 17745 "
"88443","Rensselaer"," 12121 "
"88444","Kent"," 49341 "
"88445","Smith"," 75773 "
"88446","Mercer"," 16159 "
"88447","Rockland"," 10983 "
"88448","Knox"," 37932 "
"88449","Saint Lawrence"," 13660 "
"88450","Monroe"," 18370 "
"88451","Suffolk"," 11779 "
"88452","Sullivan"," 12788 "
"88453","Harris"," 77503 "
"88454","Upshur"," 75451 "
"88455","Granville"," 27507 "
"88456","Richland"," 58001 "
"88457","Isabella"," 48617 "
"88458","Trinity"," 75862 "
"88459","Huron"," 44811 "
"88460","Tom Green"," 76905 "
"88461","Richland"," 29044 "
"88462","Pennington"," 57703 "
"88463","Hickman"," 37098 "
"88464","Tyler"," 75979 "
"88465","Coleman"," 76878 "
"88466","Henry"," 24055 "
"88467","Otsego"," 12064 "
"88468","Jackson"," 49230 "
"88469","Jackson"," 45672 "
"88470","Lake"," 55609 "
"88471","Travis"," 78615 "
"88472","Hitchcock"," 69044 "
"88473","Lehigh"," 18031 "
"88474","Collin"," 75033 "
"88475","Guilford"," 27265 "
"88476","Putnam"," 10541 "
"88477","Greene"," 28580 "
"88478","Kalamazoo"," 49024 "
"88479","Jefferson"," 43938 "
"88480","Tarrant"," 76011 "
"88481","Spartanburg"," 29331 "
"88482","Taylor"," 79603 "
"88483","Queens"," 11106 "
"88484","Lycoming"," 17752 "
"88485","Rensselaer"," 12123 "
"88486","Kent"," 49343 "
"88487","Smith"," 75789 "
"88488","Mercer"," 16161 "
"88489","Rockland"," 10984 "
"88490","Knox"," 37934 "
"88491","Saint Lawrence"," 13662 "
"88492","Monroe"," 18372 "
"88493","Suffolk"," 11780 "
"88494","Sullivan"," 12789 "
"88495","Harris"," 77504 "
"88496","Upshur"," 75494 "
"88497","Granville"," 27509 "
"88498","Upton"," 79752 "
"88499","Richland"," 58015 "
"88500","Lac qui Parle"," 56212 "
"88501","Hayes"," 69032 "
"88502","Isabella"," 48622 "
"88503","Trinity"," 75865 "
"88504","Huron"," 44837 "
"88505","Tom Green"," 76934 "
"88506","Richland"," 29045 "
"88507","Pennington"," 57719 "
"88508","Hickman"," 37137 "
"88509","Tyler"," 77616 "
"88510","Coleman"," 76888 "
"88511","Henry"," 24078 "
"88512","Otsego"," 12116 "
"88513","Jackson"," 49233 "
"88514","Jackson"," 45685 "
"88515","Lake"," 55614 "
"88516","Travis"," 78617 "
"88517","Lehigh"," 18032 "
"88518","Collin"," 75034 "
"88519","Guilford"," 27282 "
"88520","Putnam"," 10579 "
"88521","Kalamazoo"," 49034 "
"88522","Jefferson"," 43939 "
"88523","Tarrant"," 76012 "
"88524","Spartanburg"," 29333 "
"88525","Taylor"," 79605 "
"88526","Queens"," 11109 "
"88527","Lycoming"," 17754 "
"88528","Rensselaer"," 12138 "
"88529","Kent"," 49345 "
"88530","Smith"," 75791 "
"88531","Mercer"," 16311 "
"88532","Rockland"," 10986 "
"88533","Knox"," 37938 "
"88534","Saint Lawrence"," 13664 "
"88535","Monroe"," 18424 "
"88536","Suffolk"," 11782 "
"88537","Sullivan"," 12790 "
"88538","Harris"," 77505 "
"88539","Uvalde"," 78801 "
"88540","Moody"," 57017 "
"88541","Upshur"," 75640 "
"88542","Henry"," 38201 "
"88543","Coke"," 76933 "
"88544","Henrico"," 23059 "
"88545","Granville"," 27522 "
"88546","Upton"," 79778 "
"88547","Richland"," 58018 "
"88548","Lac qui Parle"," 56218 "
"88549","Hayes"," 69040 "
"88550","Isabella"," 48632 "
"88551","Trinity"," 75926 "
"88552","Huron"," 44846 "
"88553","Tom Green"," 76935 "
"88554","Richland"," 29052 "
"88555","Pennington"," 57730 "
"88556","Hickman"," 38454 "
"88557","Tyler"," 77624 "
"88558","Coleman"," 79538 "
"88559","Henry"," 24089 "
"88560","Otsego"," 12155 "
"88561","Jackson"," 49234 "
"88562","Jackson"," 45692 "
"88563","Lake"," 55616 "
"88564","Travis"," 78620 "
"88565","Lehigh"," 18034 "
"88566","Collin"," 75035 "
"88567","Guilford"," 27283 "
"88568","Putnam"," 12531 "
"88569","Kalamazoo"," 49048 "
"88570","Jefferson"," 43943 "
"88571","Tarrant"," 76013 "
"88572","Spartanburg"," 29334 "
"88573","Taylor"," 79606 "
"88574","Queens"," 11354 "
"88575","Lycoming"," 17756 "
"88576","Rensselaer"," 12140 "
"88577","Kent"," 49418 "
"88578","Smith"," 75792 "
"88579","Mercer"," 16314 "
"88580","Rockland"," 10989 "
"88581","Saint Lawrence"," 13666 "
"88582","Monroe"," 18466 "
"88583","Suffolk"," 11784 "
"88584","Sullivan"," 12791 "
"88585","Harris"," 77506 "
"88586","Uvalde"," 78833 "
"88587","Moody"," 57026 "
"88588","Upshur"," 75644 "
"88589","Henry"," 38222 "
"88590","Coke"," 76945 "
"88591","Val Verde"," 76943 "
"88592","Henrico"," 23060 "
"88593","Oswego"," 13028 "
"88594","Graham"," 28702 "
"88595","Granville"," 27525 "
"88596","Richland"," 58041 "
"88597","Lac qui Parle"," 56232 "
"88598","Isabella"," 48858 "
"88599","Huron"," 44847 "
"88600","Tom Green"," 76957 "
"88601","Richland"," 29061 "
"88602","Pennington"," 57745 "
"88603","Hickman"," 38487 "
"88604","Tyler"," 77660 "
"88605","Henry"," 24112 "
"88606","Otsego"," 12197 "
"88607","Jackson"," 49237 "
"88608","Lake"," 55731 "
"88609","Travis"," 78621 "
"88610","Lehigh"," 18036 "
"88611","Collin"," 75044 "
"88612","Guilford"," 27284 "
"88613","Putnam"," 12533 "
"88614","Kalamazoo"," 49052 "
"88615","Jefferson"," 43944 "
"88616","Tarrant"," 76014 "
"88617","Spartanburg"," 29335 "
"88618","Queens"," 11355 "
"88619","Lycoming"," 17758 "
"88620","Rensselaer"," 12144 "
"88621","Kent"," 49503 "
"88622","Rockland"," 10993 "
"88623","Saint Lawrence"," 13667 "
"88624","Monroe"," 18610 "
"88625","Suffolk"," 11786 "
"88626","Sullivan"," 12792 "
"88627","Harris"," 77520 "
"88628","Van Zandt"," 75103 "
"88629","Uvalde"," 78838 "
"88630","Renville"," 58740 "
"88631","Iron"," 49902 "
"88632","Holmes"," 44611 "
"88633","Moody"," 57028 "
"88634","Koochiching"," 55771 "
"88635","Upshur"," 75645 "
"88636","Henry"," 38224 "
"88637","Coke"," 79506 "
"88638","Val Verde"," 78837 "
"88639","Henrico"," 23075 "
"88640","Oswego"," 13036 "
"88641","Graham"," 28733 "
"88642","Granville"," 27544 "
"88643","Richland"," 58053 "
"88644","Lac qui Parle"," 56256 "
"88645","Isabella"," 48877 "
"88646","Huron"," 44850 "
"88647","Richland"," 29063 "
"88648","Pennington"," 57751 "
"88649","Tyler"," 77663 "
"88650","Henry"," 24148 "
"88651","Otsego"," 13315 "
"88652","Jackson"," 49240 "
"88653","Travis"," 78641 "
"88654","Lehigh"," 18037 "
"88655","Collin"," 75048 "
"88656","Guilford"," 27298 "
"88657","Putnam"," 12563 "
"88658","Kalamazoo"," 49053 "
"88659","Jefferson"," 43945 "
"88660","Tarrant"," 76015 "
"88661","Spartanburg"," 29349 "
"88662","Queens"," 11356 "
"88663","Lycoming"," 17763 "
"88664","Rensselaer"," 12153 "
"88665","Kent"," 49504 "
"88666","Rockland"," 10994 "
"88667","Saint Lawrence"," 13668 "
"88668","Suffolk"," 11787 "
"88669","Harris"," 77521 "
"88670","Van Zandt"," 75117 "
"88671","Uvalde"," 78870 "
"88672","Renville"," 58761 "
"88673","Iron"," 49915 "
"88674","Victoria"," 77901 "
"88675","Holmes"," 44624 "
"88676","Harlan"," 68920 "
"88677","Lawrence"," 16051 "
"88678","Moody"," 57065 "
"88679","Koochiching"," 56623 "
"88680","Upshur"," 75647 "
"88681","Henry"," 38231 "
"88682","Val Verde"," 78840 "
"88683","Henrico"," 23150 "
"88684","Oswego"," 13042 "
"88685","Graham"," 28771 "
"88686","Granville"," 27565 "
"88687","Richland"," 58058 "
"88688","Lac qui Parle"," 56257 "
"88689","Isabella"," 48878 "
"88690","Huron"," 44851 "
"88691","Richland"," 29075 "
"88692","Pennington"," 57761 "
"88693","Tyler"," 77664 "
"88694","Henry"," 24165 "
"88695","Otsego"," 13317 "
"88696","Jackson"," 49241 "
"88697","Travis"," 78645 "
"88698","Lehigh"," 18041 "
"88699","Collin"," 75069 "
"88700","Guilford"," 27301 "
"88701","Kalamazoo"," 49060 "
"88702","Jefferson"," 43948 "
"88703","Tarrant"," 76016 "
"88704","Spartanburg"," 29356 "
"88705","Queens"," 11357 "
"88706","Lycoming"," 17765 "
"88707","Rensselaer"," 12154 "
"88708","Kent"," 49505 "
"88709","Saint Lawrence"," 13669 "
"88710","Suffolk"," 11788 "
"88711","Harris"," 77523 "
"88712","Walker"," 75852 "
"88713","Orangeburg"," 29018 "
"88714","Van Zandt"," 75124 "
"88715","Minnehaha"," 57003 "
"88716","Henderson"," 38313 "
"88717","Cochran"," 79346 "
"88718","Uvalde"," 78879 "
"88719","Renville"," 58782 "
"88720","Iron"," 49920 "
"88721","Victoria"," 77904 "
"88722","Holmes"," 44627 "
"88723","Harlan"," 68966 "
"88724","Lawrence"," 16057 "
"88725","Koochiching"," 56627 "
"88726","Upshur"," 75683 "
"88727","Henry"," 38242 "
"88728","Henrico"," 23222 "
"88729","Oswego"," 13044 "
"88730","Granville"," 27581 "
"88731","Richland"," 58075 "
"88732","Lac qui Parle"," 56265 "
"88733","Isabella"," 48883 "
"88734","Huron"," 44855 "
"88735","Richland"," 29078 "
"88736","Pennington"," 57790 "
"88737","Henry"," 24168 "
"88738","Otsego"," 13320 "
"88739","Jackson"," 49246 "
"88740","Travis"," 78652 "
"88741","Lehigh"," 18049 "
"88742","Collin"," 75070 "
"88743","Guilford"," 27310 "
"88744","Kalamazoo"," 49065 "
"88745","Jefferson"," 43952 "
"88746","Tarrant"," 76017 "
"88747","Spartanburg"," 29365 "
"88748","Queens"," 11358 "
"88749","Lycoming"," 17769 "
"88750","Rensselaer"," 12156 "
"88751","Kent"," 49506 "
"88752","Saint Lawrence"," 13670 "
"88753","Suffolk"," 11789 "
"88754","Harris"," 77530 "
"88755","Walker"," 75862 "
"88756","Orangeburg"," 29030 "
"88757","Van Zandt"," 75140 "
"88758","Minnehaha"," 57005 "
"88759","Henderson"," 38321 "
"88760","Cochran"," 79353 "
"88761","Waller"," 77355 "
"88762","Hanover"," 23005 "
"88763","Orleans"," 14012 "
"88764","Uvalde"," 78881 "
"88765","Iron"," 49927 "
"88766","Victoria"," 77905 "
"88767","Holmes"," 44628 "
"88768","Harlan"," 68971 "
"88769","Lawrence"," 16101 "
"88770","Koochiching"," 56639 "
"88771","Upshur"," 75686 "
"88772","Henry"," 38251 "
"88773","Henrico"," 23223 "
"88774","Oswego"," 13069 "
"88775","Granville"," 27582 "
"88776","Richland"," 58077 "
"88777","Isabella"," 48893 "
"88778","Huron"," 44857 "
"88779","Richland"," 29130 "
"88780","Otsego"," 13326 "
"88781","Jackson"," 49249 "
"88782","Travis"," 78653 "
"88783","Lehigh"," 18051 "
"88784","Collin"," 75071 "
"88785","Guilford"," 27313 "
"88786","Kalamazoo"," 49071 "
"88787","Jefferson"," 43953 "
"88788","Tarrant"," 76018 "
"88789","Spartanburg"," 29368 "
"88790","Queens"," 11360 "
"88791","Lycoming"," 17771 "
"88792","Rensselaer"," 12168 "
"88793","Kent"," 49507 "
"88794","Saint Lawrence"," 13672 "
"88795","Suffolk"," 11790 "
"88796","Harris"," 77532 "
"88797","Ward"," 79756 "
"88798","Walker"," 77320 "
"88799","Gates"," 27926 "
"88800","Ransom"," 58027 "
"88801","Iosco"," 48730 "
"88802","Hocking"," 43102 "
"88803","Orangeburg"," 29038 "
"88804","Van Zandt"," 75147 "
"88805","Minnehaha"," 57018 "
"88806","Henderson"," 38329 "
"88807","Cochran"," 79379 "
"88808","Waller"," 77363 "
"88809","Hanover"," 23015 "
"88810","Orleans"," 14098 "
"88811","Uvalde"," 78884 "
"88812","Iron"," 49935 "
"88813","Victoria"," 77968 "
"88814","Holmes"," 44637 "
"88815","Lawrence"," 16102 "
"88816","Koochiching"," 56649 "
"88817","Upshur"," 75755 "
"88818","Henry"," 38256 "
"88819","Henrico"," 23226 "
"88820","Oswego"," 13074 "
"88821","Granville"," 27587 "
"88822","Richland"," 58081 "
"88823","Isabella"," 48896 "
"88824","Huron"," 44865 "
"88825","Richland"," 29180 "
"88826","Otsego"," 13333 "
"88827","Jackson"," 49251 "
"88828","Travis"," 78654 "
"88829","Lehigh"," 18052 "
"88830","Collin"," 75074 "
"88831","Guilford"," 27317 "
"88832","Kalamazoo"," 49078 "
"88833","Jefferson"," 43963 "
"88834","Tarrant"," 76020 "
"88835","Spartanburg"," 29369 "
"88836","Queens"," 11361 "
"88837","Lycoming"," 17776 "
"88838","Rensselaer"," 12169 "
"88839","Kent"," 49508 "
"88840","Saint Lawrence"," 13676 "
"88841","Suffolk"," 11792 "
"88842","Harris"," 77536 "
"88843","Ward"," 79788 "
"88844","Walker"," 77334 "
"88845","Gates"," 27935 "
"88846","Ransom"," 58033 "
"88847","Iosco"," 48737 "
"88848","Hocking"," 43107 "
"88849","Washington"," 77426 "
"88850","Kittson"," 56728 "
"88851","Hamilton"," 68371 "
"88852","Orangeburg"," 29039 "
"88853","Van Zandt"," 75169 "
"88854","Minnehaha"," 57020 "
"88855","Henderson"," 38345 "
"88856","Waller"," 77423 "
"88857","Hanover"," 23047 "
"88858","Orleans"," 14103 "
"88859","Victoria"," 77974 "
"88860","Holmes"," 44638 "
"88861","Lawrence"," 16105 "
"88862","Koochiching"," 56653 "
"88863","Henrico"," 23227 "
"88864","Oswego"," 13076 "
"88865","Granville"," 27596 "
"88866","Isabella"," 49305 "
"88867","Huron"," 44889 "
"88868","Richland"," 29201 "
